,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
910,509.23516972312785,1030.0240999831015,261.0223603904818,104.9894992764976,250.76708699985528,331.6871335238374,892.9462402127072,158.4742949947807,83.42623721224649,214.06107645379856,,972.4141265123081,-1729.8082139274711
2616,539.7475214217294,941.2520292103014,275.94339735650874,84.03204553225103,221.87040231488376,357.7403663125071,906.3538843961992,144.86876583215962,96.90616237024483,194.40567298749593,162.97782978360144,862.4705266550387,-1708.9039324399698
6872,528.0755957453658,852.91783448327,227.5861923059481,98.03122809693576,330.6485186705873,268.81704579085556,798.320186381824,188.55576529934305,98.82269928953882,196.14881691508495,147.62520758846853,725.1823868210882,-1348.244033805448
5679,524.6940059963347,1021.9049780906182,295.4856100442521,115.11580147279034,248.95742507534,349.01631164197175,893.3943454632697,139.38599868153338,89.87231567317177,181.17576888241777,176.96491081750503,848.8472757874612,-1711.0405402551864
335,562.0454436498663,959.5618180533415,316.0817690976658,149.558330741987,248.15226621326815,413.78511198440833,919.2982071541429,190.74430345211385,85.16556822564937,199.49145400285113,154.65309261410584,783.8105929537882,-1682.183351131376
553,520.530574592023,857.7201362288932,327.3260249160596,,316.17250304277115,370.96810758258573,777.3953817630766,137.8280432205427,92.52581574501654,197.0472859274289,158.88691712303324,699.2084265843345,-1486.5578601333987
237,548.770958530501,893.9150901377767,279.8266093441633,92.91602537477934,205.04189610341388,275.2701022717307,728.0090749841265,135.9493661017771,82.79314226349322,199.07812029735047,147.21049060483384,807.3465586298827,-1527.8027588760299
295,503.75210899796963,927.7482282261221,294.9001454353405,127.57442392237843,304.4685762055932,301.8470136099435,820.9993767059747,159.18753552191882,78.91483682951392,200.424676019433,163.65179634310837,915.8426562280885,-1556.1990044143884
6005,541.7338214160313,852.9600831243388,,145.30441153926898,238.13931062197167,,778.0660200122052,,76.02240042422325,173.2808847785814,188.4245007911512,758.5504495207886,-1425.2001006754301
7339,561.106419363862,955.5397037245833,292.5791096186332,120.35976572783683,239.43429098495122,,790.6490626175184,172.1195193663309,88.45371577883313,179.9142020206932,169.98129245013413,,-1521.2401520261858
8404,552.301435155104,924.4215388769,295.65551674507805,102.86325044044303,256.4965954117203,360.2586399782321,761.7315750312173,157.20606862949535,87.71479487490792,188.42759974145676,166.4413483249246,628.1548719994194,-1487.6551420699986
6176,498.32326990666763,827.4505351416955,259.72393192682557,110.32976741027119,220.29070139359703,414.82213795363816,954.1784781241547,170.79195682734007,100.86550450193418,178.48086858433052,158.0421942040681,832.8509773223678,-1632.387970832373
5111,533.9371591125437,,316.6399345894199,112.06681946244507,145.6541871892117,342.03736434868006,962.2689953890219,215.27212373223432,89.6312939026408,185.89234662737618,169.1272364799996,551.2207994610803,-1688.2500787639942
4535,570.965070188086,948.1889823863642,247.72626575749905,127.48339416221857,216.32877025768244,390.265628926574,849.7800620068606,141.0618452182643,92.62796894203126,179.71992704735686,157.8817117916566,912.0757235667328,-1678.9099483671266
8723,534.5266579967011,983.5166338274965,294.216926079323,115.55228810733422,276.1390174744952,324.1687377485248,910.775002731687,178.25711718941244,,166.47474288336653,,1007.4614069653011,-1697.0078872202198
8689,551.2358699397,982.8375506260109,298.5999531485768,94.19306160117902,310.4315084978927,263.4400316255353,846.3499434323386,167.11399433515984,,201.26639557537962,177.66747777616058,923.0110356632634,-1588.2549621173996
5945,514.5585637027887,907.8154084311568,250.9228532455856,97.99781216117896,,381.3562958663917,900.5158712062306,165.53353194718665,89.87100995196441,148.61846391922634,194.63204925241965,892.709029312519,-1634.134129261078
8491,535.8592134380699,923.1744929286131,,108.59994943533513,247.3053072398602,385.9148149113377,,152.6299900474363,88.77790807486132,222.00749282466978,172.34108140705297,735.2862810776693,-1610.653430618805
6352,544.5978453890397,988.1886877779742,275.72446891479086,135.13235209228347,300.30992615287363,379.56894741089883,1103.084824722143,139.94913566032272,88.60558488215402,209.59024916982148,198.17312295650538,766.82694684757,-1736.2893725660022
1996,550.0611689408577,916.2780397928042,281.00076254003477,118.89597020453633,180.71767922405127,417.9309561743108,1015.9987035620845,192.40619237370848,84.70737992999082,178.54767713344174,142.4124196498811,756.5716099357033,-1723.6770608654856
2630,532.2612998994364,920.1791574797628,211.9138117343281,98.68227045310687,205.48255822858926,428.91200500441323,931.8669350977383,162.13126993790516,79.59498949607857,187.08836267766839,176.6382075475465,669.8764965689588,-1599.305890879182
4816,556.5338576315046,890.5522756860183,266.5758586215813,92.24858689601156,185.88761315991974,338.6159309547758,939.8028119584499,148.34577341263423,79.21157943741102,183.13499106366191,172.33870668688638,897.4193775003876,-1675.7013390159473
1227,530.661142256782,986.1587842349956,285.6657095319749,128.05404992611267,336.10173112583567,265.4683966158714,835.1281662336709,165.42540961790434,84.22069633458973,185.95989952661714,168.0418148956323,915.2392525517386,-1540.3190004930116
629,544.1957491716315,895.0925893140482,306.6639138282605,132.60576911849685,261.2618551827498,298.079486919687,993.0480598568263,189.4872180243091,91.28308447418148,165.26255861390143,172.75409009214655,766.2386085209567,-1559.9832536201166
6809,515.3110600803127,976.3034946087396,292.29896225557155,126.18188959241678,246.6785010956542,347.98596002026716,897.050346713783,150.0701769328247,75.29284033011228,181.00682424195836,144.07712316405977,657.7371541416765,-1605.146279808432
7761,547.2778117185749,882.5417454242317,263.8274856832046,129.2559266515208,213.55936094363523,345.40952863444323,,166.2616037290491,73.22892935545183,209.17016394781223,146.77364890693903,885.4445641563686,-1721.8930520854108
1906,582.508817325834,949.8962214889542,329.31132722867915,133.0186124167583,145.7836883392593,298.2564336543567,794.8824104892545,171.9528422974173,100.87835722265183,197.43622304845954,147.44976400800752,857.6700718692616,-1687.2089933629627
1453,527.127455555791,960.1946447256812,283.15471351929773,122.62444816603892,,339.4777761225029,840.1801452780436,197.10551716891933,90.85887460422524,193.74697830191224,181.1350956560198,758.8612827999394,-1525.9730346643719
8808,565.6882710866698,1000.3428351519638,318.287665992302,103.20295231068745,196.95861716777432,361.2434868468906,878.2272705861362,144.0557926637552,80.23253266513622,161.26763423781216,203.07741512474442,835.0598447468292,-1699.89837617839
1853,512.4292449019988,1007.3571166795158,264.3678369218562,67.22027675525058,212.73596205538226,280.8120057684186,1004.8588974725483,189.71275555399802,95.37491055980314,194.9991583519082,,791.166905404215,-1696.6765043229448
8265,507.24112610450965,931.2422033420157,242.31123832434412,134.63015953776022,226.55163585817695,267.00946170569335,837.9499510602582,187.8628780734981,94.47161362572817,185.13635087279891,179.34268596243237,688.7882232009389,-1454.1498634130874
9135,533.0661625812184,901.7932292258737,302.16168706131225,101.36245828364244,265.08273616785186,259.4143750584291,853.8499415538952,174.65177919252164,90.13597550361843,202.1246883458466,119.11615033802971,844.1692073115056,-1575.7140639523986
9471,573.3602216800989,943.2135371625884,272.14206471102597,99.45952092814166,244.04382741547153,239.47121474855692,952.6914067113793,138.63298993714997,88.05993731562313,182.63041282998427,169.01646834151683,945.3203155987969,-1655.5942998898627
5720,545.6688622745082,1024.8731110153162,286.19963443652887,119.16816373293034,256.9586841454467,322.10303897413945,892.1825691724084,157.39677562244813,91.28699554303282,176.13948375858178,188.75613094825744,688.0150754476686,-1599.3010582899817
5291,541.459237630234,916.3928957250522,313.9965602862478,,227.82621365383886,349.68715073338205,799.6800128860162,,90.09247575605684,196.07901569661135,173.61446224239342,741.1668642323657,-1588.7810221076015
2336,529.0600579605881,906.0064794588609,280.3211381130402,129.71168458176254,238.31670331661715,354.80573100975346,983.6587630758788,154.66882162819536,87.56210206659065,159.22535345093343,147.44361887897963,775.0562050380486,-1632.9431230538771
4152,542.958246589156,949.6241056992725,279.39715804474594,139.14164326854154,107.53510713985759,354.1129642439337,999.3716720544207,155.60950019316886,96.6773124127522,198.4273310936945,155.12298815168646,887.0826753002322,-1840.592806648335
7940,518.138543847396,896.9643405505193,303.5654888849576,107.30039208974885,207.84129383528975,227.27659970871258,786.5023523875568,157.75070215720314,82.51988468153407,196.6699535324901,144.76558382528847,895.1978895836558,-1561.4623546714636
9838,547.0530295898982,921.277643090214,263.2574177488032,102.96195733277902,275.2836193121817,331.10868550633654,1030.8930271859342,161.1704934525566,87.44713377365662,194.6439561334152,188.44835709214024,938.7234746646166,-1684.3593952776064
8755,545.3979624411904,862.2688265630593,296.1404773379687,72.59926023803854,186.57073651570124,344.19309908487344,943.9437456715407,139.51921851657232,81.78948710160114,192.83658909468338,179.11221353295028,913.1469736097374,-1704.7952668655068
8229,528.0921634576795,934.0445191717965,259.12926587188406,169.85340776399684,254.71923421127585,303.54923252175445,861.5303593516651,163.64243321210364,103.68630135689178,181.5381876256688,180.9174776212701,841.3680815653204,-1544.6986115767816
5534,528.9876155456659,918.2806638834519,266.07016448644447,131.45499311207308,295.2579445765383,278.20997837078374,846.8048350848222,167.147105250758,95.04486870287967,156.28256705806592,169.94005400538677,763.5334317975976,-1446.9107349275653
7424,548.8121436310487,986.8620642066737,254.82778330495927,86.85535527877434,175.7047843464727,297.9871385856689,779.5678420312947,177.5601864949837,73.59990253930698,180.8456365599121,157.87587201104228,918.7522762160784,-1627.511059371974
6817,547.0260538535144,947.3519650786984,295.85403017245727,106.55265756896155,231.96085934870692,351.8485249440242,882.7011952743588,180.64179372465165,99.16767272065493,210.98574369839733,161.88636871851486,839.2841549988111,-1676.6906572639102
8184,532.2578853434486,941.0447949220115,240.8861589591354,84.44357435913105,199.58775878059188,429.63479924758747,882.8333156330195,194.58249571611023,81.96107343889865,212.06566031711932,132.67202170443403,705.9600106299422,-1658.8410529241687
3314,590.3092258756632,926.8377870320928,265.49480294816976,81.96592736855935,283.0757927661232,219.141085063969,793.6170819096717,144.95013380304547,107.95293381533973,167.86388981466155,167.4539160605721,707.0120287901038,-1430.0419628937627
6343,537.5156588409941,884.055716972901,287.4835779897612,138.36626173860193,210.62952521610515,296.2216959408956,899.2409364204165,155.37874936790527,91.73780956992898,193.46355115853825,152.92576321133612,677.0094456335477,-1548.8835978536968
2940,523.2867187423875,,,144.68741196979576,190.6051291559005,275.70362703539644,871.4766724234635,180.3854597894643,75.28161995642182,181.26450078303415,148.9094169211003,712.6810556799925,-1539.4528472619522
2268,,916.2569954450363,269.8654692150414,130.40068651315943,244.59569247147633,468.5886938805663,937.3611816209212,167.38774379934753,89.23467589763656,175.683303242875,157.20125595820483,737.603880760138,-1654.931585585011
9994,497.0698107927953,889.5563435674757,270.0125982579438,140.27288224632002,163.5655642001123,374.34297358812387,863.006780533116,171.65634836658282,,173.11470867185926,154.64722035078807,678.0710804095479,-1558.4642830193002
7041,525.5011853132253,936.0315876269268,267.90336309365136,111.83987215814551,211.2421919450015,333.414279812299,826.1145849406041,182.86085877270608,87.2500545051941,172.444736015748,149.99165670505565,861.8918779500424,-1596.1219267534423
6227,538.5026296703184,883.5539711960126,295.1544816224738,125.30240150671,208.04572795190302,295.57722654068596,925.2363496467656,148.1115091718086,91.93541163736951,197.99059932757248,150.50110091242922,937.6350606645788,-1681.8492962293144
6864,539.310770717552,956.5204195197667,286.06329743253167,78.52358181517349,230.20884578519548,312.18647475319045,1010.4399529434876,134.63655877357073,87.35848853026087,190.53823110480175,162.16833570344355,694.7013502612186,-1687.041965977041
5718,525.5121342003492,901.2835220281708,294.4503170343943,129.40527604120652,245.4291122955509,322.11370947858455,825.7911037770209,196.64115068792864,91.38222332254621,182.00179079578717,177.1875177744624,,-1569.9987959538792
9540,562.7254935344582,968.3878191216457,306.7422639108106,144.474966980538,258.0634381462097,329.7513481830041,904.7413601837247,181.53482008483962,83.63922198479192,177.58867625470558,162.31774436831518,711.5258245432268,-1575.9780073216905
9269,522.6252949785949,961.9957129336727,277.88484288009846,121.32970576711894,250.63264161836207,279.91372627583036,984.0471289120262,195.44433437934825,84.30872519504108,196.8656388924162,,865.2394297928697,-1663.9393654839369
8419,541.2201279590055,936.2204407467284,272.10979764710197,92.8725944840356,235.81985562048578,276.55625377093145,965.8504846442709,170.24294881854735,75.89562080204243,196.49138154762124,160.24752891858796,844.5065156567246,-1635.7284593854774
2731,529.2541929526085,969.6794836412009,269.36290562084565,128.49658800952116,231.59562927548652,412.71074136437335,880.9067057414654,174.41721140962068,93.16394946961553,178.66978969037729,181.05675977205348,601.3386583883781,-1574.454200933192
6550,536.6678930712179,968.1402610867034,248.35724582003732,98.57962708900196,214.91588242651744,340.52784779805904,864.8108077702652,135.5363312845062,67.75507074806933,192.6039764060461,186.92316071973002,980.3917185116752,-1685.5569061249507
